year,round,date,circuit_name,driver_code,driver_number,team_name,grid_position,classified_position,status,points_real
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,,11,Jordan,9.0,4,Finished,3.0
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,SCH,5,Williams,3.0,5,Finished,2.0
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,TRU,12,Jordan,5.0,8,+1 Lap,0.0
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,FIS,7,Benetton,16.0,R,Fuel pressure,0.0
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,VIL,10,BAR,7.0,R,Spun off,0.0
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,HEI,16,Sauber,11.0,R,Spun off,0.0
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,MON,6,Williams,6.0,R,Spun off,0.0
2001,2,2001-03-18 00:00:00+00:00,Malaysian Grand Prix,RAI,17,Sauber,14.0,R,Driveshaft,0.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,COU,4,McLaren,5.0,1,Finished,10.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,BUT,8,Benetton,20.0,10,+7 Laps,0.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,MSC,1,Ferrari,1.0,2,Finished,6.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,HEI,16,Sauber,9.0,3,+1 Lap,4.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,,9,BAR,11.0,4,+1 Lap,3.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,TRU,12,Jordan,7.0,5,+1 Lap,2.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,FIS,7,Benetton,18.0,6,+1 Lap,1.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,VIL,10,BAR,12.0,7,+1 Lap,0.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,RAI,17,Sauber,10.0,R,Spun off,0.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,SCH,5,Williams,2.0,R,Spun off,0.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,MON,6,Williams,4.0,R,Collision,0.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,ALO,21,Minardi,19.0,R,Electrical,0.0
2001,3,2001-04-01 00:00:00+00:00,Brazilian Grand Prix,BAR,2,Ferrari,6.0,R,Collision,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,SCH,5,Williams,3.0,1,Finished,10.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,BUT,8,Benetton,21.0,12,+2 Laps,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,COU,4,McLaren,1.0,2,Finished,6.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,BAR,2,Ferrari,6.0,3,Finished,4.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,,3,McLaren,2.0,4,Finished,3.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,TRU,12,Jordan,5.0,5,Finished,2.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,HEI,16,Sauber,12.0,7,+1 Lap,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,MON,6,Williams,7.0,R,Clutch,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,FIS,7,Benetton,19.0,R,Engine,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,VIL,10,BAR,11.0,R,Engine,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,MSC,1,Ferrari,4.0,R,Suspension,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,RAI,17,Sauber,10.0,R,Steering,0.0
2001,4,2001-04-15 00:00:00+00:00,San Marino Grand Prix,ALO,21,Minardi,18.0,R,Brakes,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,MSC,1,Ferrari,1.0,1,Finished,10.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,ALO,21,Minardi,18.0,13,+2 Laps,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,FIS,7,Benetton,19.0,14,+2 Laps,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,BUT,8,Benetton,21.0,15,+3 Laps,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,MON,6,Williams,12.0,2,Finished,6.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,VIL,10,BAR,7.0,3,Finished,4.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,TRU,12,Jordan,6.0,4,Finished,3.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,COU,4,McLaren,3.0,5,Finished,2.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,HEI,16,Sauber,10.0,6,Finished,1.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,,9,BAR,11.0,7,Finished,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,RAI,17,Sauber,9.0,8,Finished,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,BAR,2,Ferrari,4.0,R,Suspension,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,SCH,5,Williams,5.0,R,Brakes,0.0
2001,5,2001-04-29 00:00:00+00:00,Spanish Grand Prix,DLR,19,Jaguar,20.0,R,Collision,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,COU,4,McLaren,7.0,1,Finished,10.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,MSC,1,Ferrari,1.0,2,Finished,6.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,BAR,2,Ferrari,4.0,3,Finished,4.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,RAI,17,Sauber,9.0,4,Finished,3.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,,9,BAR,10.0,5,Finished,2.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,VIL,10,BAR,12.0,8,+1 Lap,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,HEI,16,Sauber,6.0,9,+2 Laps,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,TRU,12,Jordan,5.0,D,Disqualified,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,BUT,8,Benetton,21.0,R,Engine,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,DLR,19,Jaguar,14.0,R,Transmission,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,MON,6,Williams,2.0,R,Hydraulics,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,ALO,21,Minardi,18.0,R,Gearbox,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,SCH,5,Williams,3.0,R,Brakes,0.0
2001,6,2001-05-13 00:00:00+00:00,Austrian Grand Prix,FIS,7,Benetton,19.0,R,Engine,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,MSC,1,Ferrari,2.0,1,Finished,10.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,RAI,17,Sauber,15.0,10,+5 Laps,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,BAR,2,Ferrari,4.0,2,Finished,6.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,,18,Jaguar,6.0,3,Finished,4.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,VIL,10,BAR,9.0,4,Finished,3.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,COU,4,McLaren,1.0,5,+1 Lap,2.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,BUT,8,Benetton,17.0,7,+1 Lap,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,SCH,5,Williams,5.0,R,Electrical,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,ALO,21,Minardi,18.0,R,Gearbox,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,FIS,7,Benetton,10.0,R,Gearbox,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,TRU,12,Jordan,8.0,R,Hydraulics,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,DLR,19,Jaguar,14.0,R,Hydraulics,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,MON,6,Williams,7.0,R,Spun off,0.0
2001,7,2001-05-27 00:00:00+00:00,Monaco Grand Prix,HEI,16,Sauber,16.0,R,Collision,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,SCH,5,Williams,2.0,1,Finished,10.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,TRU,12,Jordan,4.0,11,Brakes,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,MSC,1,Ferrari,1.0,2,Finished,6.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,,3,McLaren,8.0,3,Finished,4.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,RAI,17,Sauber,7.0,4,Finished,3.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,DLR,19,Jaguar,14.0,6,+1 Lap,1.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,ZON,11,Jordan,12.0,7,+1 Lap,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,COU,4,McLaren,3.0,R,Engine,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,VIL,10,BAR,9.0,R,Halfshaft,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,MON,6,Williams,10.0,R,Accident,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,BAR,2,Ferrari,5.0,R,Spun off,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,BUT,8,Benetton,20.0,R,Oil leak,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,ALO,21,Minardi,22.0,R,Transmission,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,HEI,16,Sauber,11.0,R,Collision,0.0
2001,8,2001-06-10 00:00:00+00:00,Canadian Grand Prix,FIS,7,Benetton,18.0,R,Collision,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,MSC,1,Ferrari,1.0,1,Finished,10.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,RAI,17,Sauber,9.0,10,+1 Lap,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,FIS,7,Benetton,15.0,11,+1 Lap,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,BUT,8,Benetton,20.0,13,+2 Laps,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,ALO,21,Minardi,21.0,14,+2 Laps,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,MON,6,Williams,3.0,2,Finished,6.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,COU,4,McLaren,5.0,3,Finished,4.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,SCH,5,Williams,2.0,4,Finished,3.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,BAR,2,Ferrari,4.0,5,Finished,2.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,,3,McLaren,6.0,6,Finished,1.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,DLR,19,Jaguar,16.0,8,+1 Lap,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,VIL,10,BAR,11.0,9,+1 Lap,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,HEI,16,Sauber,10.0,R,Driveshaft,0.0
2001,9,2001-06-24 00:00:00+00:00,European Grand Prix,TRU,12,Jordan,7.0,R,Transmission,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,MSC,1,Ferrari,2.0,1,Finished,10.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,FIS,7,Benetton,16.0,11,+1 Lap,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,DLR,19,Jaguar,14.0,14,+2 Laps,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,BUT,8,Benetton,17.0,16,Fuel pressure,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,ALO,21,Minardi,21.0,17,Engine,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,SCH,5,Williams,1.0,2,Finished,6.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,BAR,2,Ferrari,8.0,3,Finished,4.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,COU,4,McLaren,3.0,4,Finished,3.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,TRU,12,Jordan,5.0,5,Finished,2.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,HEI,16,Sauber,9.0,6,+1 Lap,1.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,RAI,17,Sauber,13.0,7,+1 Lap,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,,11,Jordan,7.0,8,+1 Lap,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,MON,6,Williams,6.0,R,Engine,0.0
2001,10,2001-07-01 00:00:00+00:00,French Grand Prix,VIL,10,BAR,10.0,R,Engine,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,,3,McLaren,2.0,1,Finished,10.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,DLR,19,Jaguar,13.0,12,+2 Laps,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,FIS,7,Benetton,19.0,13,+2 Laps,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,BUT,8,Benetton,18.0,15,+2 Laps,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,ALO,21,Minardi,21.0,16,+3 Laps,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,MSC,1,Ferrari,1.0,2,Finished,6.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,BAR,2,Ferrari,6.0,3,Finished,4.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,MON,6,Williams,8.0,4,Finished,3.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,RAI,17,Sauber,7.0,5,+1 Lap,2.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,HEI,16,Sauber,9.0,6,+1 Lap,1.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,VIL,10,BAR,12.0,8,+1 Lap,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,SCH,5,Williams,10.0,R,Engine,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,COU,4,McLaren,3.0,R,Suspension,0.0
2001,11,2001-07-15 00:00:00+00:00,British Grand Prix,TRU,12,Jordan,4.0,R,Collision,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,SCH,5,Williams,2.0,1,Finished,10.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,ALO,21,Minardi,21.0,10,+1 Lap,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,BAR,2,Ferrari,6.0,2,Finished,6.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,VIL,10,BAR,12.0,3,Finished,4.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,FIS,7,Benetton,17.0,4,Finished,3.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,BUT,8,Benetton,18.0,5,Finished,2.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,,22,Prost,14.0,6,Finished,1.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,TRU,12,Jordan,10.0,R,Hydraulics,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,COU,4,McLaren,5.0,R,Engine,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,MON,6,Williams,1.0,R,Engine,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,MSC,1,Ferrari,4.0,R,Fuel pressure,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,RAI,17,Sauber,8.0,R,Halfshaft,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,ZON,11,Jordan,15.0,R,Collision,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,HEI,16,Sauber,7.0,R,Collision,0.0
2001,12,2001-07-29 00:00:00+00:00,German Grand Prix,DLR,19,Jaguar,9.0,R,Collision,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,MSC,1,Ferrari,1.0,1,Finished,10.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,DLR,19,Jaguar,13.0,11,+2 Laps,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,BAR,2,Ferrari,3.0,2,Finished,6.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,COU,4,McLaren,2.0,3,Finished,4.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,SCH,5,Williams,4.0,4,Finished,3.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,,3,McLaren,6.0,5,Finished,2.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,HEI,16,Sauber,7.0,6,+1 Lap,1.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,RAI,17,Sauber,9.0,7,+1 Lap,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,MON,6,Williams,8.0,8,+1 Lap,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,VIL,10,BAR,10.0,9,+2 Laps,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,FIS,7,Benetton,15.0,R,Engine,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,TRU,11,Jordan,5.0,R,Hydraulics,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,ALO,21,Minardi,18.0,R,Brakes,0.0
2001,13,2001-08-19 00:00:00+00:00,Hungarian Grand Prix,BUT,8,Benetton,17.0,R,Spun off,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,MSC,1,Ferrari,3.0,1,Finished,10.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,COU,4,McLaren,9.0,2,Finished,6.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,FIS,7,Benetton,8.0,3,Finished,4.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,,3,McLaren,7.0,4,Finished,3.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,BAR,2,Ferrari,5.0,5,Finished,2.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,SCH,5,Williams,2.0,7,Finished,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,VIL,10,BAR,6.0,8,Finished,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,TRU,11,Jordan,16.0,R,Engine,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,BUT,8,Benetton,15.0,R,Spun off,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,MON,6,Williams,1.0,R,Engine,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,DLR,19,Jaguar,10.0,R,Collision,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,HEI,16,Sauber,14.0,R,Collision,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,RAI,17,Sauber,12.0,R,Transmission,0.0
2001,14,2001-09-02 00:00:00+00:00,Belgian Grand Prix,ALO,21,Minardi,20.0,R,Gearbox,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,MON,6,Williams,1.0,1,Finished,10.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,FIS,7,Benetton,14.0,10,+1 Lap,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,HEI,16,Sauber,8.0,11,+1 Lap,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,ALO,21,Minardi,21.0,13,+2 Laps,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,BAR,2,Ferrari,2.0,2,Finished,6.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,SCH,5,Williams,4.0,3,Finished,4.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,MSC,1,Ferrari,3.0,4,Finished,3.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,DLR,19,Jaguar,10.0,5,Finished,2.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,VIL,10,BAR,15.0,6,Finished,1.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,RAI,17,Sauber,9.0,7,Finished,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,,12,Jordan,16.0,8,+1 Lap,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,COU,4,McLaren,6.0,R,Engine,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,BUT,8,Benetton,11.0,R,Engine,0.0
2001,15,2001-09-16 00:00:00+00:00,Italian Grand Prix,TRU,11,Jordan,5.0,R,Collision,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,,3,McLaren,4.0,1,Finished,10.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,DLR,19,Jaguar,16.0,12,+1 Lap,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,BAR,2,Ferrari,5.0,15,Engine,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,MSC,1,Ferrari,1.0,2,Finished,6.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,COU,4,McLaren,7.0,3,Finished,4.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,TRU,11,Jordan,8.0,4,Finished,3.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,HEI,16,Sauber,6.0,6,Finished,1.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,FIS,7,Benetton,12.0,8,+1 Lap,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,BUT,8,Benetton,10.0,9,+1 Lap,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,VIL,10,BAR,18.0,R,Suspension,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,MON,6,Williams,3.0,R,Hydraulics,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,SCH,5,Williams,2.0,R,Spun off,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,ALO,21,Minardi,17.0,R,Driveshaft,0.0
2001,16,2001-09-30 00:00:00+00:00,United States Grand Prix,RAI,17,Sauber,11.0,R,Driveshaft,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,MSC,1,Ferrari,1.0,1,Finished,10.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,VIL,10,BAR,14.0,10,+1 Lap,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,ALO,21,Minardi,18.0,11,+1 Lap,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,FIS,7,Benetton,6.0,17,Gearbox,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,MON,6,Williams,2.0,2,Finished,6.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,COU,4,McLaren,7.0,3,Finished,4.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,,3,McLaren,5.0,4,Finished,3.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,BAR,2,Ferrari,4.0,5,Finished,2.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,SCH,5,Williams,3.0,6,Finished,1.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,BUT,8,Benetton,9.0,7,Finished,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,TRU,11,Jordan,8.0,8,+1 Lap,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,HEI,16,Sauber,10.0,9,+1 Lap,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,DLR,19,Jaguar,16.0,R,Oil leak,0.0
2001,17,2001-10-14 00:00:00+00:00,Japanese Grand Prix,RAI,17,Sauber,12.0,R,Collision,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,MSC,1,Ferrari,2.0,1,Finished,10.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,MON,6,Williams,6.0,2,Finished,6.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,RAI,4,McLaren,5.0,3,Finished,4.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,,16,Jaguar,19.0,4,+1 Lap,3.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,WEB,23,Minardi,18.0,5,+2 Laps,2.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,DLR,17,Jaguar,20.0,8,+5 Laps,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,COU,3,McLaren,4.0,R,Gearbox,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,VIL,11,BAR,13.0,R,Broken wing,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,SAT,10,Jordan,22.0,R,Electrical,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,TRU,14,Renault,7.0,R,Spun off,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,BAR,2,Ferrari,1.0,R,Collision,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,SCH,5,Williams,3.0,R,Collision,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,FIS,9,Jordan,8.0,R,Collision,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,MAS,8,Sauber,9.0,R,Collision,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,HEI,7,Sauber,10.0,R,Collision,0.0
2002,1,2002-03-03 00:00:00+00:00,Australian Grand Prix,BUT,15,Renault,11.0,R,Collision,0.0
2002,2,2002-03-17 00:00:00+00:00,Malaysian Grand Prix,SCH,5,Williams,4.0,1,Finished,10.0
2002,2,2002-03-17 00:00:00+00:00,Malaysian Grand Prix,DLR,17,Jaguar,17.0,10,+2 Laps,0.0
2002,2,2002-03-17 00:00:00+00:00,Malaysian Grand Prix,FIS,9,Jordan,9.0,13,+3 Laps,0.0
2002,2,2002-03-17 00:00:00+00:00,Malaysian Grand Prix,MON,6,Williams,2.0,2,Finished,6.0
2002,2,2002-03-17 00:00:00+00:00,Malaysian Grand Prix,MSC,1,Ferrari,1.0,3,Finished,4.0
2002,2,2002-03-17 00:00:00+00:00,Malaysian Grand Prix,BUT,15,Renault,8.0,4,Finished,3.0
