year,round,driver,team,position,puntos_carrera,es_abandono
2006,15,KLI,Red Bull,11,0,False
2006,15,COU,Red Bull,12,0,False
2006,15,SPE,Toro Rosso,13,0,False
2006,15,LIU,Toro Rosso,14,0,False
2006,15,SCH,Toyota,15,0,False
2006,15,SAT,Super Aguri,16,0,False
2006,15,ALB,Spyker MF1,17,0,False
2006,15,TMO,Spyker MF1,999,0,True
2006,15,ALO,Renault,999,0,True
2006,15,DLR,McLaren,999,0,True
2006,15,YAM,Super Aguri,999,0,True
2006,15,ROS,Williams,999,0,True
2006,16,MSC,Ferrari,1,25,False
2006,16,ALO,Renault,2,18,False
2006,16,FIS,Renault,3,15,False
2006,16,BUT,Honda,4,12,False
2006,16,DLR,McLaren,5,10,False
2006,16,BAR,Honda,6,8,False
2006,16,HEI,BMW Sauber,7,6,False
2006,16,WEB,Williams,8,4,False
2006,16,COU,Red Bull,9,2,False
2006,16,LIU,Toro Rosso,10,1,False
2006,16,ROS,Williams,11,0,False
2006,16,DOO,Red Bull,12,0,False
2006,16,KUB,BMW Sauber,13,0,False
2006,16,SPE,Toro Rosso,14,0,False
2006,16,ALB,Spyker MF1,15,0,False
2006,16,YAM,Super Aguri,16,0,False
2006,16,SAT,Super Aguri,999,0,True
2006,16,SCH,Toyota,999,0,True
2006,16,MAS,Ferrari,999,0,True
2006,16,TRU,Toyota,999,0,True
2006,16,TMO,Spyker MF1,999,0,True
2006,16,RAI,McLaren,999,0,True
2006,17,ALO,Renault,1,25,False
2006,17,MAS,Ferrari,2,18,False
2006,17,FIS,Renault,3,15,False
2006,17,BUT,Honda,4,12,False
2006,17,RAI,McLaren,5,10,False
2006,17,TRU,Toyota,6,8,False
2006,17,SCH,Toyota,7,6,False
2006,17,HEI,BMW Sauber,8,4,False
2006,17,KUB,BMW Sauber,9,2,False
2006,17,ROS,Williams,10,1,False
2006,17,DLR,McLaren,11,0,False
2006,17,BAR,Honda,12,0,False
2006,17,DOO,Red Bull,13,0,False
2006,17,LIU,Toro Rosso,14,0,False
2006,17,SAT,Super Aguri,15,0,False
2006,17,TMO,Spyker MF1,16,0,False
2006,17,YAM,Super Aguri,17,0,False
2006,17,SPE,Toro Rosso,18,0,False
2006,17,WEB,Williams,999,0,True
2006,17,MSC,Ferrari,999,0,True
2006,17,COU,Red Bull,999,0,True
2006,17,ALB,Spyker MF1,999,0,True
2006,18,MAS,Ferrari,1,25,False
2006,18,ALO,Renault,2,18,False
2006,18,BUT,Honda,3,15,False
2006,18,MSC,Ferrari,4,12,False
2006,18,RAI,McLaren,5,10,False
2006,18,FIS,Renault,6,8,False
2006,18,BAR,Honda,7,6,False
2006,18,DLR,McLaren,8,4,False
2006,18,KUB,BMW Sauber,9,2,False
2006,18,SAT,Super Aguri,10,1,False
2006,18,SPE,Toro Rosso,11,0,False
2006,18,DOO,Red Bull,12,0,False
2006,18,LIU,Toro Rosso,13,0,False
2006,18,ALB,Spyker MF1,14,0,False
2006,18,TMO,Spyker MF1,15,0,False
2006,18,YAM,Super Aguri,16,0,False
2006,18,HEI,BMW Sauber,17,0,False
2006,18,COU,Red Bull,999,0,True
2006,18,TRU,Toyota,999,0,True
2006,18,SCH,Toyota,999,0,True
2006,18,WEB,Williams,999,0,True
2006,18,ROS,Williams,999,0,True
2007,1,RAI,Ferrari,1,25,False
2007,1,ALO,McLaren,2,18,False
2007,1,HAM,McLaren,3,15,False
2007,1,HEI,BMW Sauber,4,12,False
2007,1,FIS,Renault,5,10,False
2007,1,MAS,Ferrari,6,8,False
2007,1,ROS,Williams,7,6,False
2007,1,SCH,Toyota,8,4,False
2007,1,TRU,Toyota,9,2,False
2007,1,KOV,Renault,10,1,False
2007,1,BAR,Honda,11,0,False
2007,1,SAT,Super Aguri,12,0,False
2007,1,WEB,Red Bull,13,0,False
2007,1,LIU,Toro Rosso,14,0,False
2007,1,BUT,Honda,15,0,False
2007,1,DAV,Super Aguri,16,0,False
2007,1,SUT,Spyker,17,0,False
2007,1,WUR,Williams,999,0,True
2007,1,COU,Red Bull,999,0,True
2007,1,KUB,BMW Sauber,999,0,True
2007,1,SPE,Toro Rosso,999,0,True
2007,1,ALB,Spyker,999,0,True
2007,2,ALO,McLaren,1,25,False
2007,2,HAM,McLaren,2,18,False
2007,2,RAI,Ferrari,3,15,False
2007,2,HEI,BMW Sauber,4,12,False
2007,2,MAS,Ferrari,5,10,False
2007,2,FIS,Renault,6,8,False
2007,2,TRU,Toyota,7,6,False
2007,2,KOV,Renault,8,4,False
2007,2,WUR,Williams,9,2,False
2007,2,WEB,Red Bull,10,1,False
2007,2,BAR,Honda,11,0,False
2007,2,BUT,Honda,12,0,False
2007,2,SAT,Super Aguri,13,0,False
2007,2,SPE,Toro Rosso,14,0,False
2007,2,SCH,Toyota,15,0,False
2007,2,DAV,Super Aguri,16,0,False
2007,2,LIU,Toro Rosso,17,0,False
2007,2,KUB,BMW Sauber,18,0,False
2007,2,ROS,Williams,999,0,True
2007,2,COU,Red Bull,999,0,True
2007,2,ALB,Spyker,999,0,True
2007,2,SUT,Spyker,999,0,True
2007,3,MAS,Ferrari,1,25,False
2007,3,HAM,McLaren,2,18,False
2007,3,RAI,Ferrari,3,15,False
2007,3,HEI,BMW Sauber,4,12,False
2007,3,ALO,McLaren,5,10,False
2007,3,KUB,BMW Sauber,6,8,False
2007,3,TRU,Toyota,7,6,False
2007,3,FIS,Renault,8,4,False
2007,3,KOV,Renault,9,2,False
2007,3,ROS,Williams,10,1,False
2007,3,WUR,Williams,11,0,False
2007,3,SCH,Toyota,12,0,False
2007,3,BAR,Honda,13,0,False
2007,3,ALB,Spyker,14,0,False
2007,3,SUT,Spyker,15,0,False
2007,3,DAV,Super Aguri,16,0,False
2007,3,WEB,Red Bull,999,0,True
2007,3,COU,Red Bull,999,0,True
2007,3,SAT,Super Aguri,999,0,True
2007,3,LIU,Toro Rosso,999,0,True
2007,3,BUT,Honda,999,0,True
2007,3,SPE,Toro Rosso,999,0,True
2007,4,MAS,Ferrari,1,25,False
2007,4,HAM,McLaren,2,18,False
2007,4,ALO,McLaren,3,15,False
2007,4,KUB,BMW Sauber,4,12,False
2007,4,COU,Red Bull,5,10,False
2007,4,ROS,Williams,6,8,False
2007,4,KOV,Renault,7,6,False
2007,4,SAT,Super Aguri,8,4,False
2007,4,FIS,Renault,9,2,False
2007,4,BAR,Honda,10,1,False
2007,4,DAV,Super Aguri,11,0,False
2007,4,BUT,Honda,12,0,False
2007,4,SUT,Spyker,13,0,False
2007,4,ALB,Spyker,14,0,False
2007,4,HEI,BMW Sauber,999,0,True
2007,4,SCH,Toyota,999,0,True
2007,4,LIU,Toro Rosso,999,0,True
2007,4,SPE,Toro Rosso,999,0,True
2007,4,RAI,Ferrari,999,0,True
2007,4,TRU,Toyota,999,0,True
2007,4,WEB,Red Bull,999,0,True
2007,4,WUR,Williams,999,0,True
2007,5,ALO,McLaren,1,25,False
2007,5,HAM,McLaren,2,18,False
2007,5,MAS,Ferrari,3,15,False
2007,5,FIS,Renault,4,12,False
2007,5,KUB,BMW Sauber,5,10,False
2007,5,HEI,BMW Sauber,6,8,False
2007,5,WUR,Williams,7,6,False
2007,5,RAI,Ferrari,8,4,False
2007,5,SPE,Toro Rosso,9,2,False
2007,5,BAR,Honda,10,1,False
2007,5,BUT,Honda,11,0,False
2007,5,ROS,Williams,12,0,False
2007,5,KOV,Renault,13,0,False
2007,5,COU,Red Bull,14,0,False
2007,5,TRU,Toyota,15,0,False
2007,5,SCH,Toyota,16,0,False
2007,5,SAT,Super Aguri,17,0,False
2007,5,DAV,Super Aguri,18,0,False
2007,5,ALB,Spyker,19,0,False
2007,5,SUT,Spyker,999,0,True
2007,5,WEB,Red Bull,999,0,True
2007,5,LIU,Toro Rosso,999,0,True
2007,6,HAM,McLaren,1,25,False
2007,6,HEI,BMW Sauber,2,18,False
2007,6,WUR,Williams,3,15,False
2007,6,KOV,Renault,4,12,False
2007,6,RAI,Ferrari,5,10,False
2007,6,SAT,Super Aguri,6,8,False
2007,6,ALO,McLaren,7,6,False
2007,6,SCH,Toyota,8,4,False
2007,6,WEB,Red Bull,9,2,False
2007,6,ROS,Williams,10,1,False
2007,6,DAV,Super Aguri,11,0,False
2007,6,BAR,Honda,12,0,False
2007,6,MAS,Ferrari,999,0,True
2007,6,FIS,Renault,999,0,True
2007,6,TRU,Toyota,999,0,True
2007,6,LIU,Toro Rosso,999,0,True
2007,6,ALB,Spyker,999,0,True
2007,6,COU,Red Bull,999,0,True
2007,6,KUB,BMW Sauber,999,0,True
2007,6,SUT,Spyker,999,0,True
2007,6,SPE,Toro Rosso,999,0,True
2007,6,BUT,Honda,999,0,True
2007,7,HAM,McLaren,1,25,False
2007,7,ALO,McLaren,2,18,False
2007,7,MAS,Ferrari,3,15,False
2007,7,RAI,Ferrari,4,12,False
2007,7,KOV,Renault,5,10,False
2007,7,TRU,Toyota,6,8,False
2007,7,WEB,Red Bull,7,6,False
2007,7,VET,BMW Sauber,8,4,False
2007,7,FIS,Renault,9,2,False
2007,7,WUR,Williams,10,1,False
2007,7,DAV,Super Aguri,11,0,False
2007,7,BUT,Honda,12,0,False
2007,7,SPE,Toro Rosso,13,0,False
2007,7,SUT,Spyker,14,0,False
2007,7,ALB,Spyker,15,0,False
2007,7,ROS,Williams,16,0,False
2007,7,LIU,Toro Rosso,17,0,False
2007,7,HEI,BMW Sauber,999,0,True
2007,7,SAT,Super Aguri,999,0,True
2007,7,COU,Red Bull,999,0,True
2007,7,BAR,Honda,999,0,True
2007,7,SCH,Toyota,999,0,True
2007,8,RAI,Ferrari,1,25,False
2007,8,MAS,Ferrari,2,18,False
2007,8,HAM,McLaren,3,15,False
2007,8,KUB,BMW Sauber,4,12,False
2007,8,HEI,BMW Sauber,5,10,False
2007,8,FIS,Renault,6,8,False
2007,8,ALO,McLaren,7,6,False
2007,8,BUT,Honda,8,4,False
2007,8,ROS,Williams,9,2,False
2007,8,SCH,Toyota,10,1,False
2007,8,BAR,Honda,11,0,False
2007,8,WEB,Red Bull,12,0,False
2007,8,COU,Red Bull,13,0,False
2007,8,WUR,Williams,14,0,False
2007,8,KOV,Renault,15,0,False
2007,8,SAT,Super Aguri,16,0,False
2007,8,SUT,Spyker,17,0,False
2007,8,SPE,Toro Rosso,999,0,True
2007,8,ALB,Spyker,999,0,True
2007,8,DAV,Super Aguri,999,0,True
2007,8,TRU,Toyota,999,0,True
2007,8,LIU,Toro Rosso,999,0,True
2007,9,RAI,Ferrari,1,25,False
2007,9,ALO,McLaren,2,18,False
2007,9,HAM,McLaren,3,15,False
2007,9,KUB,BMW Sauber,4,12,False
2007,9,MAS,Ferrari,5,10,False
2007,9,HEI,BMW Sauber,6,8,False
2007,9,KOV,Renault,7,6,False
2007,9,FIS,Renault,8,4,False
2007,9,BAR,Honda,9,2,False
2007,9,BUT,Honda,10,1,False
2007,9,COU,Red Bull,11,0,False
2007,9,ROS,Williams,12,0,False
2007,9,WUR,Williams,13,0,False
2007,9,SAT,Super Aguri,14,0,False
2007,9,ALB,Spyker,15,0,False
2007,9,LIU,Toro Rosso,16,0,False
2007,9,TRU,Toyota,999,0,True
2007,9,DAV,Super Aguri,999,0,True
2007,9,SPE,Toro Rosso,999,0,True
2007,9,SCH,Toyota,999,0,True
2007,9,SUT,Spyker,999,0,True
2007,9,WEB,Red Bull,999,0,True
2007,10,ALO,McLaren,1,25,False
2007,10,MAS,Ferrari,2,18,False
2007,10,WEB,Red Bull,3,15,False
2007,10,WUR,Williams,4,12,False
2007,10,COU,Red Bull,5,10,False
2007,10,HEI,BMW Sauber,6,8,False
2007,10,KUB,BMW Sauber,7,6,False
2007,10,KOV,Renault,8,4,False
2007,10,HAM,McLaren,9,2,False
2007,10,FIS,Renault,10,1,False
2007,10,BAR,Honda,11,0,False
2007,10,DAV,Super Aguri,12,0,False
2007,10,TRU,Toyota,13,0,False
2007,10,RAI,Ferrari,999,0,True
2007,10,SAT,Super Aguri,999,0,True
2007,10,SCH,Toyota,999,0,True
2007,10,WIN,Spyker,999,0,True
2007,10,BUT,Honda,999,0,True
2007,10,SUT,Spyker,999,0,True
2007,10,ROS,Williams,999,0,True
2007,10,SPE,Toro Rosso,999,0,True
2007,10,LIU,Toro Rosso,999,0,True
2007,11,HAM,McLaren,1,25,False
2007,11,RAI,Ferrari,2,18,False
2007,11,HEI,BMW Sauber,3,15,False
2007,11,ALO,McLaren,4,12,False
2007,11,KUB,BMW Sauber,5,10,False
2007,11,SCH,Toyota,6,8,False
2007,11,ROS,Williams,7,6,False
2007,11,KOV,Renault,8,4,False
2007,11,WEB,Red Bull,9,2,False
2007,11,TRU,Toyota,10,1,False
2007,11,COU,Red Bull,11,0,False
2007,11,FIS,Renault,12,0,False
2007,11,MAS,Ferrari,13,0,False
2007,11,WUR,Williams,14,0,False
2007,11,SAT,Super Aguri,15,0,False
2007,11,VET,Toro Rosso,16,0,False
2007,11,SUT,Spyker,17,0,False
2007,11,BAR,Honda,18,0,False
2007,11,LIU,Toro Rosso,999,0,True
2007,11,DAV,Super Aguri,999,0,True
2007,11,BUT,Honda,999,0,True
2007,11,YAM,Spyker,999,0,True
2007,12,MAS,Ferrari,1,25,False
2007,12,RAI,Ferrari,2,18,False
2007,12,ALO,McLaren,3,15,False
2007,12,HEI,BMW Sauber,4,12,False
2007,12,HAM,McLaren,5,10,False
2007,12,KOV,Renault,6,8,False
2007,12,ROS,Williams,7,6,False
2007,12,KUB,BMW Sauber,8,4,False
2007,12,FIS,Renault,9,2,False
2007,12,COU,Red Bull,10,1,False
2007,12,WUR,Williams,11,0,False
2007,12,SCH,Toyota,12,0,False
2007,12,BUT,Honda,13,0,False
2007,12,DAV,Super Aguri,14,0,False
2007,12,LIU,Toro Rosso,15,0,False
2007,12,TRU,Toyota,16,0,False
2007,12,BAR,Honda,17,0,False
2007,12,SAT,Super Aguri,18,0,False
2007,12,VET,Toro Rosso,19,0,False
2007,12,YAM,Spyker,20,0,False
2007,12,SUT,Spyker,21,0,False
2007,12,WEB,Red Bull,999,0,True
2007,13,ALO,McLaren,1,25,False
2007,13,HAM,McLaren,2,18,False
2007,13,RAI,Ferrari,3,15,False
2007,13,HEI,BMW Sauber,4,12,False
2007,13,KUB,BMW Sauber,5,10,False
2007,13,ROS,Williams,6,8,False
2007,13,KOV,Renault,7,6,False
2007,13,BUT,Honda,8,4,False
2007,13,WEB,Red Bull,9,2,False
2007,13,BAR,Honda,10,1,False
2007,13,TRU,Toyota,11,0,False
2007,13,FIS,Renault,12,0,False
2007,13,WUR,Williams,13,0,False
2007,13,DAV,Super Aguri,14,0,False
2007,13,SCH,Toyota,15,0,False
2007,13,SAT,Super Aguri,16,0,False
2007,13,LIU,Toro Rosso,17,0,False
2007,13,VET,Toro Rosso,18,0,False
2007,13,SUT,Spyker,19,0,False
2007,13,YAM,Spyker,20,0,False
2007,13,MAS,Ferrari,999,0,True
2007,13,COU,Red Bull,999,0,True
2007,14,RAI,Ferrari,1,25,False
2007,14,MAS,Ferrari,2,18,False
2007,14,ALO,McLaren,3,15,False
2007,14,HAM,McLaren,4,12,False
2007,14,HEI,BMW Sauber,5,10,False
2007,14,ROS,Williams,6,8,False
2007,14,WEB,Red Bull,7,6,False
2007,14,KOV,Renault,8,4,False
2007,14,KUB,BMW Sauber,9,2,False
2007,14,SCH,Toyota,10,1,False
2007,14,TRU,Toyota,11,0,False
2007,14,LIU,Toro Rosso,12,0,False
2007,14,BAR,Honda,13,0,False
2007,14,SUT,Spyker,14,0,False
2007,14,SAT,Super Aguri,15,0,False
2007,14,DAV,Super Aguri,16,0,False
2007,14,YAM,Spyker,17,0,False
2007,14,BUT,Honda,999,0,True
2007,14,WUR,Williams,999,0,True
2007,14,COU,Red Bull,999,0,True
2007,14,VET,Toro Rosso,999,0,True
2007,14,FIS,Renault,999,0,True
2007,15,HAM,McLaren,1,25,False
2007,15,KOV,Renault,2,18,False
2007,15,RAI,Ferrari,3,15,False
2007,15,COU,Red Bull,4,12,False
2007,15,FIS,Renault,5,10,False
2007,15,MAS,Ferrari,6,8,False
2007,15,KUB,BMW Sauber,7,6,False
2007,15,SUT,Spyker,8,4,False
2007,15,LIU,Toro Rosso,9,2,False
2007,15,BAR,Honda,10,1,False
2007,15,BUT,Honda,11,0,False
2007,15,YAM,Spyker,12,0,False
2007,15,TRU,Toyota,13,0,False
2007,15,HEI,BMW Sauber,14,0,False
2007,15,SAT,Super Aguri,15,0,False
2007,15,SCH,Toyota,999,0,True
2007,15,DAV,Super Aguri,999,0,True
2007,15,ROS,Williams,999,0,True
2007,15,VET,Toro Rosso,999,0,True
2007,15,WEB,Red Bull,999,0,True
2007,15,ALO,McLaren,999,0,True
2007,15,WUR,Williams,999,0,True
2007,16,RAI,Ferrari,1,25,False
2007,16,ALO,McLaren,2,18,False
2007,16,MAS,Ferrari,3,15,False
2007,16,VET,Toro Rosso,4,12,False
2007,16,BUT,Honda,5,10,False
2007,16,LIU,Toro Rosso,6,8,False
2007,16,HEI,BMW Sauber,7,6,False
2007,16,COU,Red Bull,8,4,False
2007,16,KOV,Renault,9,2,False
2007,16,WEB,Red Bull,10,1,False
2007,16,FIS,Renault,11,0,False
2007,16,WUR,Williams,12,0,False
2007,16,TRU,Toyota,13,0,False
2007,16,SAT,Super Aguri,14,0,False
2007,16,BAR,Honda,15,0,False
2007,16,ROS,Williams,16,0,False
2007,16,YAM,Spyker,17,0,False
2007,16,KUB,BMW Sauber,999,0,True
2007,16,HAM,McLaren,999,0,True
2007,16,SCH,Toyota,999,0,True
2007,16,SUT,Spyker,999,0,True
2007,16,DAV,Super Aguri,999,0,True
2007,17,RAI,Ferrari,1,25,False
2007,17,MAS,Ferrari,2,18,False
2007,17,ALO,McLaren,3,15,False
2007,17,ROS,Williams,4,12,False
2007,17,KUB,BMW Sauber,5,10,False
2007,17,HEI,BMW Sauber,6,8,False
2007,17,HAM,McLaren,7,6,False
2007,17,TRU,Toyota,8,4,False
2007,17,COU,Red Bull,9,2,False
2007,17,NAK,Williams,10,1,False
2007,17,SCH,Toyota,11,0,False
2007,17,SAT,Super Aguri,12,0,False
2007,17,LIU,Toro Rosso,13,0,False
2007,17,DAV,Super Aguri,14,0,False
2007,17,SUT,Spyker,999,0,True
2007,17,BAR,Honda,999,0,True
2007,17,KOV,Renault,999,0,True
2007,17,VET,Toro Rosso,999,0,True
2007,17,BUT,Honda,999,0,True
2007,17,WEB,Red Bull,999,0,True
2007,17,YAM,Spyker,999,0,True
2007,17,FIS,Renault,999,0,True
2008,1,HAM,McLaren,1,25,False
2008,1,HEI,BMW Sauber,2,18,False
2008,1,ROS,Williams,3,15,False
2008,1,ALO,Renault,4,12,False
2008,1,KOV,McLaren,5,10,False
2008,1,NAK,Williams,6,8,False
2008,1,BOU,Toro Rosso,7,6,False
2008,1,RAI,Ferrari,8,4,False
2008,1,BAR,Honda,999,0,True
2008,1,KUB,BMW Sauber,999,0,True
2008,1,GLO,Toyota,999,0,True
2008,1,SAT,Super Aguri,999,0,True
2008,1,PIQ,Renault,999,0,True
2008,1,MAS,Ferrari,999,0,True
2008,1,COU,Red Bull,999,0,True
2008,1,TRU,Toyota,999,0,True
2008,1,SUT,Force India,999,0,True
2008,1,WEB,Red Bull,999,0,True
2008,1,BUT,Honda,999,0,True
2008,1,DAV,Super Aguri,999,0,True
2008,1,VET,Toro Rosso,999,0,True
2008,1,FIS,Force India,999,0,True
2008,2,RAI,Ferrari,1,25,False
2008,2,KUB,BMW Sauber,2,18,False
2008,2,KOV,McLaren,3,15,False
2008,2,TRU,Toyota,4,12,False
2008,2,HAM,McLaren,5,10,False
2008,2,HEI,BMW Sauber,6,8,False
2008,2,WEB,Red Bull,7,6,False
2008,2,ALO,Renault,8,4,False
2008,2,COU,Red Bull,9,2,False
2008,2,BUT,Honda,10,1,False
2008,2,PIQ,Renault,11,0,False
2008,2,FIS,Force India,12,0,False
2008,2,BAR,Honda,13,0,False
2008,2,ROS,Williams,14,0,False
2008,2,DAV,Super Aguri,15,0,False
2008,2,SAT,Super Aguri,16,0,False
2008,2,NAK,Williams,17,0,False
2008,2,VET,Toro Rosso,999,0,True
2008,2,MAS,Ferrari,999,0,True
2008,2,SUT,Force India,999,0,True
2008,2,GLO,Toyota,999,0,True
2008,2,BOU,Toro Rosso,999,0,True
2008,3,MAS,Ferrari,1,25,False
2008,3,RAI,Ferrari,2,18,False
2008,3,KUB,BMW Sauber,3,15,False
2008,3,HEI,BMW Sauber,4,12,False
2008,3,KOV,McLaren,5,10,False
2008,3,TRU,Toyota,6,8,False
2008,3,WEB,Red Bull,7,6,False
2008,3,ROS,Williams,8,4,False
2008,3,GLO,Toyota,9,2,False
2008,3,ALO,Renault,10,1,False
2008,3,BAR,Honda,11,0,False
2008,3,FIS,Force India,12,0,False
2008,3,HAM,McLaren,13,0,False
2008,3,NAK,Williams,14,0,False
2008,3,BOU,Toro Rosso,15,0,False
2008,3,DAV,Super Aguri,16,0,False
2008,3,SAT,Super Aguri,17,0,False
2008,3,COU,Red Bull,18,0,False
2008,3,SUT,Force India,19,0,False
2008,3,PIQ,Renault,999,0,True
2008,3,BUT,Honda,999,0,True
2008,3,VET,Toro Rosso,999,0,True
2008,4,RAI,Ferrari,1,25,False
2008,4,MAS,Ferrari,2,18,False
2008,4,HAM,McLaren,3,15,False
2008,4,KUB,BMW Sauber,4,12,False
2008,4,WEB,Red Bull,5,10,False
2008,4,BUT,Honda,6,8,False
2008,4,NAK,Williams,7,6,False
2008,4,TRU,Toyota,8,4,False
2008,4,HEI,BMW Sauber,9,2,False
2008,4,FIS,Force India,10,1,False
2008,4,GLO,Toyota,11,0,False
2008,4,COU,Red Bull,12,0,False
2008,4,SAT,Super Aguri,13,0,False
2008,4,ROS,Williams,999,0,True
2008,4,ALO,Renault,999,0,True
2008,4,BAR,Honda,999,0,True
2008,4,KOV,McLaren,999,0,True
2008,4,DAV,Super Aguri,999,0,True
2008,4,BOU,Toro Rosso,999,0,True
2008,4,PIQ,Renault,999,0,True
2008,4,SUT,Force India,999,0,True
2008,4,VET,Toro Rosso,999,0,True
2008,5,MAS,Ferrari,1,25,False
2008,5,HAM,McLaren,2,18,False
2008,5,RAI,Ferrari,3,15,False
2008,5,KUB,BMW Sauber,4,12,False
2008,5,HEI,BMW Sauber,5,10,False
2008,5,ALO,Renault,6,8,False
2008,5,WEB,Red Bull,7,6,False
2008,5,ROS,Williams,8,4,False
2008,5,COU,Red Bull,9,2,False
2008,5,TRU,Toyota,10,1,False
2008,5,BUT,Honda,11,0,False
2008,5,KOV,McLaren,12,0,False
2008,5,GLO,Toyota,13,0,False
2008,5,BAR,Honda,14,0,False
2008,5,PIQ,Renault,15,0,False
2008,5,SUT,Force India,16,0,False
2008,5,VET,Toro Rosso,17,0,False
2008,5,BOU,Toro Rosso,999,0,True
2008,5,NAK,Williams,999,0,True
2008,5,FIS,Force India,999,0,True
2008,6,HAM,McLaren,1,25,False
2008,6,KUB,BMW Sauber,2,18,False
2008,6,MAS,Ferrari,3,15,False
2008,6,WEB,Red Bull,4,12,False
2008,6,VET,Toro Rosso,5,10,False
2008,6,BAR,Honda,6,8,False
2008,6,NAK,Williams,7,6,False
2008,6,KOV,McLaren,8,4,False
2008,6,RAI,Ferrari,9,2,False
2008,6,ALO,Renault,10,1,False
2008,6,BUT,Honda,11,0,False
2008,6,GLO,Toyota,12,0,False
2008,6,TRU,Toyota,13,0,False
2008,6,HEI,BMW Sauber,14,0,False
2008,6,SUT,Force India,999,0,True
2008,6,ROS,Williams,999,0,True
2008,6,PIQ,Renault,999,0,True
2008,6,FIS,Force India,999,0,True
2008,6,COU,Red Bull,999,0,True
2008,6,BOU,Toro Rosso,999,0,True
2008,7,KUB,BMW Sauber,1,25,False
2008,7,HEI,BMW Sauber,2,18,False
2008,7,COU,Red Bull,3,15,False
2008,7,GLO,Toyota,4,12,False
2008,7,MAS,Ferrari,5,10,False
2008,7,TRU,Toyota,6,8,False
2008,7,BAR,Honda,7,6,False
2008,7,VET,Toro Rosso,8,4,False
2008,7,KOV,McLaren,9,2,False
2008,7,ROS,Williams,10,1,False
2008,7,BUT,Honda,11,0,False
2008,7,WEB,Red Bull,12,0,False
2008,7,BOU,Toro Rosso,13,0,False
2008,7,FIS,Force India,999,0,True
2008,7,NAK,Williams,999,0,True
2008,7,ALO,Renault,999,0,True
2008,7,PIQ,Renault,999,0,True
2008,7,RAI,Ferrari,999,0,True
2008,7,HAM,McLaren,999,0,True
2008,7,SUT,Force India,999,0,True
2008,8,MAS,Ferrari,1,25,False
2008,8,RAI,Ferrari,2,18,False
2008,8,TRU,Toyota,3,15,False
2008,8,KOV,McLaren,4,12,False
2008,8,KUB,BMW Sauber,5,10,False
2008,8,WEB,Red Bull,6,8,False
2008,8,PIQ,Renault,7,6,False
2008,8,ALO,Renault,8,4,False
2008,8,COU,Red Bull,9,2,False
2008,8,HAM,McLaren,10,1,False
2008,8,GLO,Toyota,11,0,False
2008,8,VET,Toro Rosso,12,0,False
2008,8,HEI,BMW Sauber,13,0,False
2008,8,BAR,Honda,14,0,False
2008,8,NAK,Williams,15,0,False
2008,8,ROS,Williams,16,0,False
2008,8,BOU,Toro Rosso,17,0,False
2008,8,FIS,Force India,18,0,False
2008,8,SUT,Force India,19,0,False
2008,8,BUT,Honda,999,0,True
2008,9,HAM,McLaren,1,25,False
2008,9,HEI,BMW Sauber,2,18,False
2008,9,BAR,Honda,3,15,False
2008,9,RAI,Ferrari,4,12,False
2008,9,KOV,McLaren,5,10,False
2008,9,ALO,Renault,6,8,False
2008,9,TRU,Toyota,7,6,False
2008,9,NAK,Williams,8,4,False
2008,9,ROS,Williams,9,2,False
2008,9,WEB,Red Bull,10,1,False
2008,9,BOU,Toro Rosso,11,0,False
2008,9,GLO,Toyota,12,0,False
2008,9,MAS,Ferrari,13,0,False
2008,9,KUB,BMW Sauber,999,0,True
2008,9,BUT,Honda,999,0,True
2008,9,PIQ,Renault,999,0,True
2008,9,FIS,Force India,999,0,True
2008,9,SUT,Force India,999,0,True
2008,9,VET,Toro Rosso,999,0,True
2008,9,COU,Red Bull,999,0,True
2008,10,HAM,McLaren,1,25,False
2008,10,PIQ,Renault,2,18,False
2008,10,MAS,Ferrari,3,15,False
2008,10,HEI,BMW Sauber,4,12,False
2008,10,KOV,McLaren,5,10,False
2008,10,RAI,Ferrari,6,8,False
2008,10,KUB,BMW Sauber,7,6,False
2008,10,VET,Toro Rosso,8,4,False
2008,10,TRU,Toyota,9,2,False
2008,10,ROS,Williams,10,1,False
2008,10,ALO,Renault,11,0,False
2008,10,BOU,Toro Rosso,12,0,False
2008,10,COU,Red Bull,13,0,False
2008,10,NAK,Williams,14,0,False
2008,10,SUT,Force India,15,0,False
2008,10,FIS,Force India,16,0,False
2008,10,BUT,Honda,17,0,False
2008,10,BAR,Honda,999,0,True
2008,10,WEB,Red Bull,999,0,True
2008,10,GLO,Toyota,999,0,True
2008,11,KOV,McLaren,1,25,False
2008,11,GLO,Toyota,2,18,False
2008,11,RAI,Ferrari,3,15,False
2008,11,ALO,Renault,4,12,False
2008,11,HAM,McLaren,5,10,False
2008,11,PIQ,Renault,6,8,False
2008,11,TRU,Toyota,7,6,False
2008,11,KUB,BMW Sauber,8,4,False
2008,11,WEB,Red Bull,9,2,False
2008,11,HEI,BMW Sauber,10,1,False
2008,11,COU,Red Bull,11,0,False
2008,11,BUT,Honda,12,0,False
2008,11,NAK,Williams,13,0,False
2008,11,ROS,Williams,14,0,False
2008,11,FIS,Force India,15,0,False
2008,11,BAR,Honda,16,0,False
2008,11,MAS,Ferrari,17,0,False
2008,11,BOU,Toro Rosso,18,0,False
2008,11,SUT,Force India,999,0,True
